start_timestamp,stop_timestamp,start_frame,stop_frame,narration_text
0.0210286,1.5311185999999999,0,45,#C C washes the chopsticks
1.5311185999999999,2.2095486,45,66,#C C turns off the kitchen faucet
2.2095486,4.8344286,66,144,#C C turns towards the pan on the electric stove
4.8344286,8.569568599999998,144,256,#C C holds the pan
8.569568599999998,24.638758600000003,256,739,#C C checks the food on the pan using the chopsticks
24.638758600000003,29.8662886,739,895,#C C holds the pan
29.8662886,45.4230386,895,1362,#C C checks the food on the pan using the chopsticks
45.4230386,49.9989286,1362,1499,#C C adjusts the food on the pan
49.9989286,68.7665286,1499,2062,#C C checks the food on the pan using the chopsticks
68.7665286,74.34654859999999,2062,2230,#C C adjusts the food on the pan
74.34654859999999,74.81219859999999,2230,2244,#C C picks up the pan
74.81219859999999,76.6234786,2244,2298,#C C picks up the plate
76.6234786,81.16275859999999,2298,2434,#C C empties the food onto the plate from the pan
81.16275859999999,81.69467859999999,2434,2450,#C C puts the plate on the countertop
81.69467859999999,82.9745986,2450,2489,#C C scrapes the food from the pan using the chopsticks
82.9745986,84.6985886,2489,2540,#C C puts the pan on the electric stove
84.6985886,84.83481859999999,2540,2544,#C C picks up the pan from the electric stove
84.83481859999999,87.0449386,2544,2611,#C C carries the pan to the sink
87.0449386,88.41535859999999,2611,2652,#C C turns on the kitchen faucet
88.41535859999999,91.70524859999999,2652,2751,#C C rinses off the pan
91.70524859999999,95.1978486,2751,2855,#C C turns off the kitchen faucet
95.1978486,95.56211859999999,2855,2866,#C C puts the pan in the sink
95.56211859999999,96.5615486,2866,2896,#C C puts the chopsticks on the plate
96.5615486,98.1002886,2896,2942,#C C walks around in the kitchen
98.1002886,101.1002886,2942,3042,#C C checks the phone
