start_timestamp,stop_timestamp,start_frame,stop_frame,narration_text
0.021028645833333335,1.8171186458333333,0,54,#C C looks at the wheat grains
1.8171186458333333,4.974328645833333,54,149,#C C picks a stick
4.974328645833333,36.314488645833336,149,1089,#C C decorates wheat grains using a white cream
36.314488645833336,40.99724864583333,1089,1229,#C C tightens the polythene
40.99724864583333,92.62478864583333,1229,2778,#C C decorates wheat grains using a white cream
92.62478864583333,95.95276864583334,2778,2878,#C C tightens the polythene
95.95276864583334,123.92660864583334,2878,3717,#C C decorates wheat grains using a white cream
123.92660864583334,127.21778864583334,3717,3816,#C C tightens the polythene
127.21778864583334,151.02238864583333,3816,4530,#C C decorates wheat grains using a white cream
151.02238864583333,154.96319864583333,4530,4648,#C C tightens the polythene
154.96319864583333,181.81245864583332,4648,5454,#C C decorates wheat grains using a white cream
181.81245864583332,185.45055864583333,5454,5563,#C C tightens the polythene
185.45055864583333,208.60456864583333,5563,6258,#C C decorates wheat grains using a white cream
208.60456864583333,210.03489864583332,6258,6300,#C C tightens the polythene
210.03489864583332,211.02226864583332,6300,6330,#C C puts down the stick
211.02226864583332,213.49314864583332,6330,6404,#C C opens the polythene
213.49314864583332,216.44864864583332,6404,6493,#C C looks around
216.44864864583332,222.51956864583332,6493,6675,#C C tightens up the polythene
222.51956864583332,224.27477864583332,6675,6728,#C C picks the decorating stick
224.27477864583332,233.21250864583334,6728,6996,#C C wipes out excess cream using the stick
233.21250864583334,316.6200086458333,6996,9498,#C C decorates wheat grains using a white cream
316.6200086458333,319.2478486458333,9498,9577,#C C shakes the cream paper
319.2478486458333,369.5659486458333,9577,11086,#C C squeezes the cream on the table
369.5659486458333,370.99046864583335,11086,11129,#C C shakes the cream paper
370.99046864583335,375.4547686458333,11129,11263,#C C squeezes the cream on the table
375.4547686458333,380.3572886458333,11263,11410,#C C touches the cream with the stick
380.3572886458333,383.3539086458333,11410,11500,#C C squeezes the cream on the table
383.3539086458333,383.64709864583335,11500,11509,#C C touches the cream with the stick
383.64709864583335,400.6111886458333,11509,12018,#C C squeezes the cream on the table
400.6111886458333,405.71543864583333,12018,12171,#C C squeezes the paper with both hand
405.71543864583333,425.87089864583334,12171,12775,#C C squeezes the cream on the table
425.87089864583334,428.3960386458333,12775,12851,#C C dips the stick in the water
428.3960386458333,434.1805786458333,12851,13025,#C C straightens the paper
434.1805786458333,439.8321886458333,13025,13194,#C C puts the cream on the paper
439.8321886458333,441.9281586458333,13194,13257,#C C takes the stick
441.9281586458333,443.2863186458333,13257,13298,#C C moves the water
443.2863186458333,446.5673186458333,13298,13396,#C C dips the stick in the water
446.5673186458333,537.2748786458333,13396,16118,#C C squeezes the cream on the table
537.2748786458333,540.1200786458332,16118,16203,#C C shakes the cream paper
540.1200786458332,543.9341586458333,16203,16317,#C C squeezes the paper with both hand
543.9341586458333,564.3933186458333,16317,16931,#C C squeezes the cream on the table
564.3933186458333,565.6090086458333,16931,16968,#C C lifts his right hand
565.6090086458333,591.1981986458334,16968,17735,#C C applies the cream
591.1981986458334,592.7430086458334,17735,17782,#C C lifts both hands
592.7430086458334,593.2090386458333,17782,17796,#C C holds the polythene bag with both hands
593.2090386458333,594.0034486458334,17796,17819,#C C holds the polythene bag with left hand
594.0034486458334,595.0260286458333,17819,17850,#C C looks aside
595.0260286458333,597.0814586458333,17850,17912,#C C holds the polythene bag with both hands
597.0814586458333,597.7651886458333,17912,17932,#C C opens the polythene paper
597.7651886458333,599.2321186458333,17932,17976,#C C adds more cream to the paper
599.2321186458333,599.8355286458333,17976,17994,#C C looks aside
599.8355286458333,601.1420986458334,17994,18034,#C C holds the polythene paper with both hands
601.1420986458334,602.7693986458333,18034,18082,#C C lifts both hands
602.7693986458333,603.5249786458334,18082,18105,#C C ties a knot with both hands
603.5249786458334,604.6447286458333,18105,18139,#C C frips the polythene bag with both hands
604.6447286458333,606.2717686458333,18139,18188,#C C holds a stick with his left hand
606.2717686458333,607.0903386458333,18188,18212,#C C leans forward
607.0903386458333,607.0903386458333,18212,18212,#C C holds the polythene paper with her right hand
607.0903386458333,608.6495286458334,18212,18259,#C C holds the stick with his left hand
608.6495286458334,613.3124486458333,18259,18399,#C C applies the cream
613.3124486458333,616.1959986458334,18399,18485,#C C spreads the crema using the stick
616.1959986458334,621.3884986458334,18485,18641,#C C applies the cream
621.3884986458334,622.9390486458333,18641,18688,#C C uses the stick to stop the cream from flowing
622.9390486458333,677.6855986458334,18688,20330,#C C applies the cream
677.6855986458334,678.2584186458333,20330,20347,#C C lifts her right hand
678.2584186458333,678.8799486458333,20347,20366,#C C lifts her right hand
678.8799486458333,680.3560486458333,20366,20410,#C C tiwists the polythene paper
680.3560486458333,681.4844986458334,20410,20444,#C C squeezes the cream
681.4844986458334,714.2784286458333,20444,21428,#C C applies the cream
714.2784286458333,715.5050886458333,21428,21465,#C C raises both hands
715.5050886458333,717.5859186458333,21465,21527,#C C twists the polythene paper with both hands
717.5859186458333,717.5859186458333,21527,21527,#C C holds the polythene paper with his right hand
717.5859186458333,718.9290086458334,21527,21567,#C C holds the stick with his left hand
718.9290086458334,729.9863686458333,21567,21899,#C C applies the cream
729.9863686458333,733.1937586458333,21899,21995,#C C uses the stick to stop the flowing cream
733.1937586458333,747.1802086458333,21995,22415,#C C applies the cream
747.1802086458333,747.6639186458333,22415,22429,#C C holds the polythene paper with both hands
747.6639186458333,750.6254186458333,22429,22518,#C C twists the polythene paper
750.6254186458333,781.6631686458334,22518,23449,#C C applies the cream
781.6631686458334,782.2573386458333,23449,23467,#C C holds the polythene with both hands
782.2573386458333,783.9483686458333,23467,23518,#C C twists the polythene paper with both hands
783.9483686458333,812.6662486458333,23518,24379,#C C applies the cream
812.6662486458333,813.4456386458332,24379,24403,#C C lifts both hands
813.4456386458332,814.2354986458333,24403,24426,#C C holds the polythene and the stick with her left hand
814.2354986458333,814.8140486458333,24426,24444,#C C opens the polythen paper
814.8140486458333,815.4602286458334,24444,24463,#C C opens the polythene paper
815.4602286458334,816.3871386458334,24463,24491,#C C holds the polythene paper with both hands
816.3871386458334,817.9407786458333,24491,24538,#C C looks aside
817.9407786458333,819.4022186458333,24538,24581,#C C adds more cream to the polythene paper
819.4022186458333,821.0359586458333,24581,24630,#C C looks aside
821.0359586458333,822.4773486458333,24630,24674,#C C talks
822.4773486458333,827.3535186458333,24674,24820,#C C twists the polythene bag
827.3535186458333,856.3262886458333,24820,25689,#C C makes a decoration using a paint
856.3262886458333,860.5992386458333,25689,25817,#C C rolls the polythene paper
860.5992386458333,887.8900086458333,25817,26636,#C C makes a decoration using a paint
887.8900086458333,892.0209686458334,26636,26760,#C C rolls the polythene paper
892.0209686458334,899.9454486458333,26760,26998,#C C makes a decoration using a paint
899.9454486458333,901.2243486458333,26998,27036,#C C rolls the polythene paper
901.2243486458333,914.8910286458333,27036,27446,#C C makes a decoration using a paint
914.8910286458333,916.6477486458333,27446,27499,#C C rolls the polythene paper
916.6477486458333,941.1844486458333,27499,28235,#C C makes a decoration using a paint
941.1844486458333,943.2055186458333,28235,28296,#C C stares at the paint
943.2055186458333,963.4677686458333,28296,28903,#C C makes a decoration using a paint
963.4677686458333,967.0742986458333,28903,29012,#C C rolls the polythene paper
967.0742986458333,990.1835186458334,29012,29705,#C C makes a decoration using a paint
990.1835186458334,994.6336386458333,29705,29838,#C C rolls the polythene paper
994.6336386458333,1020.5809086458333,29838,30617,#C C makes a decoration using a paint
1020.5809086458333,1024.2803086458334,30617,30728,#C C rolls the polythene paper
1024.2803086458334,1048.4538286458333,30728,31453,#C C makes a decoration using a paint
1048.4538286458333,1057.4678386458334,31453,31723,#C C interacts with lady r
1057.4678386458334,1058.5153386458333,31723,31755,#O lady r pours the paint in the polythene bag
1058.5153386458333,1067.8253886458333,31755,32034,#C C rolls the polythene paper
1067.8253886458333,1111.4154486458335,32034,33342,#C C makes a decoration using a paint
1111.4154486458335,1123.1430286458335,33342,33694,#C C stares at #unsure
1123.1430286458335,1126.2640686458335,33694,33787,#C C rotates paper with both hands
1126.2640686458335,1169.5240286458334,33787,35085,#C C squeezes #unsure out of a paper
1169.5240286458334,1173.9973986458335,35085,35219,#C C rotates paper with both hands
1173.9973986458335,1177.2127586458334,35219,35316,#C C looks around
1177.2127586458334,1192.0490286458335,35316,35761,#C C squeezes #unsure out of a paper
1192.0490286458335,1192.9080186458334,35761,35787,#C C holds paper on the left hand
1192.9080186458334,1198.5315286458335,35787,35955,#C C looks around
1198.5315286458335,1200.0747686458335,35955,36002,#C C rotates paper with both hands
1200.0747686458335,1208.9618086458333,36002,36268,#C C looks around
1208.9618086458333,1222.0075186458334,36268,36660,#C C squeezes #unsure out of a paper
1222.0075186458334,1225.2701886458335,36660,36757,#C C walks around
1225.2701886458335,1226.7145986458333,36757,36801,#C C drops #unsure
1226.7145986458333,1229.7145986458333,36801,36901,#C C adjusts camera
