start_timestamp,stop_timestamp,start_frame,stop_frame,narration_text
0.5970285999999999,2.0037886,17,59,#C C Adjusts the camera
2.0037886,3.0635286,59,91,#C C Looks at the carrot
3.0635286,4.0036686,91,119,#C C Picks the carrot
4.0036686,4.5150686,119,135,#C C Opens the tap
4.5150686,9.725908599999999,135,291,#C C Washes the carrot
9.725908599999999,10.552058599999999,291,316,#C C Closes the tap
10.552058599999999,11.8318386,316,354,#C C Holds the carrot
11.8318386,13.024278599999999,354,390,#C C Puts the carrot on the cutting board
13.024278599999999,14.791688599999999,390,443,#C C Puts the carrot on the weighing machine
14.791688599999999,16.7001286,443,500,#C C Looks at the carrot
16.7001286,17.3735986,500,521,#C C Picks the carrot
17.3735986,18.158108600000002,521,544,#C C Puts the carrot on the cutting board
18.158108600000002,19.512348600000003,544,585,#C C Holds the cabinet
19.512348600000003,21.0645086,585,631,#C C Looks at the cabinet
21.0645086,22.9585286,631,688,#C C Cuts the carrot
22.9585286,23.4888286,688,704,#C C Puts the piece of carrot down
23.4888286,24.292668600000002,704,728,#C C Picks the carrot
24.292668600000002,25.2650586,728,757,#C C Puts the carrot on the weighing machine
25.2650586,26.5930886,757,797,#C C Looks at the carrot
26.5930886,27.4372286,797,822,#C C Puts the carrot on the cutting board
27.4372286,30.4755286,822,914,#C C Cuts the piece of carrot
30.4755286,31.240028600000002,914,937,#C C Puts the piece of carrot down
31.240028600000002,32.0979886,937,962,#C C Puts the carrot on the weighing machine
32.0979886,33.6359586,962,1008,#C C Puts the knife down
33.6359586,35.1835186,1008,1055,#C C Puts the carrot on the cutting board
35.1835186,35.8218186,1055,1074,#C C Picks the bowl
35.8218186,36.3952386,1074,1091,#C C Picks the piece of carrot
36.3952386,36.6452186,1091,1099,#C C Puts the piece of carrot in the bowl
36.6452186,37.3820086,1099,1121,#C C Picks the piece of carrot
37.3820086,38.0410786,1121,1141,#C C Puts the piece of carrot in the bowl
38.0410786,38.8799386,1141,1166,#C C Puts the bowl down
38.8799386,39.5545286,1166,1186,#C C Picks the onion
39.5545286,40.4697186,1186,1213,#C C Puts the onion on the weighing machine
40.4697186,41.9840286,1213,1259,#C C Looks at the onion
41.9840286,44.2344486,1259,1326,#C C Picks the onion
44.2344486,45.1906486,1326,1355,#C C Holds the knife
45.1906486,47.2790386,1355,1418,#C C Cuts the onion
47.2790386,48.7821786,1418,1463,#C C Turns the onion
48.7821786,50.4954986,1463,1514,#C C Moves the carrot
50.4954986,52.027708600000004,1514,1560,#C C Cuts the onion
52.027708600000004,52.4812486,1560,1574,#C C Picks the piece of onion
52.4812486,53.3300986,1574,1599,#C C Puts the piece of onion on the weighing machine
53.3300986,54.300698600000004,1599,1628,#C C Holds the onion
54.300698600000004,54.7905786,1628,1643,#C C Puts the knife on the cutting board
54.7905786,56.2313286,1643,1686,#C C Puts the onion in the bowl
56.2313286,57.0470186,1686,1711,#C C Picks the piece of onion
57.0470186,58.6560686,1711,1759,#C C Puts the piece of onion on the cutting board
58.6560686,61.7461286,1759,1852,#C C Looks around the kitchen
61.7461286,63.1969686,1852,1895,#C C Walks to the fridge
63.1969686,64.37948859999999,1895,1931,#C C Opens the drawer
64.37948859999999,69.90944859999999,1931,2097,#C C Holds the plastic paper
69.90944859999999,71.14672859999999,2097,2134,#C C Picks the plastic bag
71.14672859999999,72.26040859999999,2134,2167,#C C Closes the drawer
72.26040859999999,73.78869859999999,2167,2213,#C C Walks to the counter top
73.78869859999999,74.97602859999999,2213,2249,#C C Opens the cabinet
74.97602859999999,76.19271859999999,2249,2285,#C C Picks the bowl
76.19271859999999,77.0056386,2285,2310,#C C Puts the bowl on the weighing machine
77.0056386,77.62057859999999,2310,2328,#C C Presses the machine buttons
77.62057859999999,79.3926386,2328,2381,#C C Lifts the hand
79.3926386,83.30311859999999,2381,2498,#C C Presses the machine buttons
83.30311859999999,84.2105986,2498,2526,#C C Holds the plastic bag
84.2105986,86.5318386,2526,2595,#C C Looks at the cabinets
86.5318386,88.0681286,2595,2641,#C C Holds the plastic bag
88.0681286,96.4436386,2641,2893,#C C Puts the #unsure in the bowl
96.4436386,97.46008859999999,2893,2923,#C C Holds the plastic bag
97.46008859999999,106.0035686,2923,3179,#C C Puts the #unsure in the bowl
106.0035686,106.3468286,3179,3190,#C C Puts the plastic bag on the counter top
106.3468286,111.68218859999999,3190,3350,#C C Closes the plastic bag
111.68218859999999,112.83051859999999,3350,3384,#C C Picks the bowl
112.83051859999999,113.7491786,3384,3412,#C C Opens the micro wave
113.7491786,114.6183586,3412,3438,#C C Puts the bowl in the micro wave
114.6183586,115.4937686,3438,3464,#C C Closes the micro wave
115.4937686,119.6999086,3464,3590,#C C Presses the micro wave buttons
119.6999086,120.4247286,3590,3612,#C C Picks the plastic bag
120.4247286,121.68294859999999,3612,3650,#C C Walks toward the fridge
121.68294859999999,122.8709286,3650,3685,#C C Opens the drawer
122.8709286,123.8466986,3685,3715,#C C Puts the plastic bag in the drawer
123.8466986,124.6803286,3715,3740,#C C Closes the drawer
124.6803286,126.39180859999999,3740,3791,#C C Walks toward the counter
126.39180859999999,127.10177859999999,3791,3812,#C C Holds the carrot
127.10177859999999,127.79908859999999,3812,3833,#C C Puts the carrot down
127.79908859999999,129.6087186,3833,3888,#C C Presses the weighing buttons
129.6087186,130.7509686,3888,3922,#C C Picks the towel
130.7509686,132.0939086,3922,3962,#C C Wipes the weighing machine
132.0939086,132.37503859999998,3962,3971,#C C Puts the towel beside the sink
132.37503859999998,132.9895286,3971,3989,#C C Holds the onion
132.9895286,134.0290186,3989,4020,#C C Picks the knife
134.0290186,134.8973786,4020,4046,#C C Cuts the onion into pieces
134.8973786,135.6993786,4046,4070,#C C Moves the #unsure
135.6993786,136.6645086,4070,4099,#C C Holds the container
136.6645086,144.55214859999998,4099,4336,#C C Cuts the onion into pieces
144.55214859999998,145.3120186,4336,4359,#C C Removes the pieces of onion from the knife
145.3120186,146.3053186,4359,4389,#C C Holds the knife
146.3053186,161.7793486,4389,4853,#C C Cuts the onion into pieces
161.7793486,162.9589886,4853,4888,#C C Removes the pieces of onion from the knife
162.9589886,163.6586886,4888,4909,#C C Puts the knife down
163.6586886,164.9188586,4909,4947,#C C Scoops the pieces of onion with hands
164.9188586,165.7957786,4947,4973,#C C Puts the pieces of onion in the container
165.7957786,167.89626859999998,4973,5036,#C C Scoops the pieces of onion with hands
167.89626859999998,169.1821886,5036,5075,#C C Puts the pieces of onion in the container
169.1821886,170.1216686,5075,5103,#C C Picks the knife
170.1216686,171.1704686,5103,5134,#C C Scoops the pieces of onion with the knife
171.1704686,173.1891186,5134,5195,#C C Puts the pieces of onion in the container
173.1891186,174.6450286,5195,5239,#C C Scoops the pieces of onion with the knife
174.6450286,175.56970859999998,5239,5266,#C C Puts the pieces of onion in the container
175.56970859999998,176.33125859999998,5266,5289,#C C Puts the knife on the cutting board
176.33125859999998,176.7131686,5289,5301,#C C Picks the carrot
176.7131686,177.29166859999998,5301,5318,#C C Picks the #unsure
177.29166859999998,179.3054286,5318,5379,#C C Holds the #unsure
179.3054286,188.75022859999999,5379,5662,#C C Peels the carrot
188.75022859999999,189.88344859999998,5662,5696,#C C Turns the carrot
189.88344859999998,202.31665859999998,5696,6069,#C C Peels the carrot
202.31665859999998,203.7514986,6069,6112,#C C Holds the carrot
203.7514986,205.81136859999998,6112,6174,#C C Puts the #unsure in the sink
205.81136859999998,206.5905286,6174,6197,#C C Picks the knife
206.5905286,207.9125186,6197,6237,#C C Cuts the carrot
207.9125186,207.93251859999998,6237,6237,#C C Puts the knife on the cutting board
207.93251859999998,208.5027986,6237,6254,#C C Holds the piece of carrot
208.5027986,209.3021886,6254,6278,#C C Puts the piece of carrot in the sink
209.3021886,210.63972859999998,6278,6319,#C C Holds the knife
210.63972859999998,212.8250386,6319,6384,#C C Cuts the carrot in pieces
212.8250386,213.5540586,6384,6406,#C C Puts the piece of carrot on the cutting board
213.5540586,214.1234386,6406,6423,#C C Holds the piece of carrot
214.1234386,240.6044986,6423,7218,#C C Cuts the carrot in pieces
240.6044986,241.57991859999998,7218,7247,#C C Holds the pieces of carrot
241.57991859999998,242.5528986,7247,7276,#C C Picks the pieces of carrot
242.5528986,243.6284886,7276,7308,#C C Puts the pieces of carrot in the container
243.6284886,245.0818286,7308,7352,#C C Removes the pieces of carrot from the knife
245.0818286,245.8491486,7352,7375,#C C Picks the pieces of carrot
245.8491486,246.7533986,7375,7402,#C C Puts the pieces of carrot in the container
246.7533986,247.3139386,7402,7419,#C C Puts the knife on the cutting board
247.3139386,248.1507586,7419,7444,#C C Picks the pieces of carrot
248.1507586,249.3930486,7444,7481,#C C Puts the pieces of carrot in the container
249.3930486,250.4558786,7481,7513,#C C Opens the micro wave
250.4558786,251.0310386,7513,7530,#C C Picks the bowl
251.0310386,252.1027586,7530,7562,#C C Holds the bowl
252.1027586,253.2218886,7562,7596,#C C Touches the #unsure
253.2218886,253.9643486,7596,7618,#C C Puts the bowl in the micro wave
253.9643486,254.8787386,7618,7646,#C C Closes the micro wave
254.8787386,257.0947686,7646,7712,#C C Presses the micro wave buttons
257.0947686,257.9217886,7712,7737,#C C Holds the knife
257.9217886,264.5987486,7737,7937,#C C Cuts the pieces of carrot
264.5987486,265.2277786,7937,7956,#C C Holds the carrot
265.2277786,266.24476860000004,7956,7987,#C C Moves the carrot
266.24476860000004,296.1145186,7987,8883,#C C Cuts the pieces of carrot
296.1145186,297.01142860000004,8883,8910,#C C Removes the carrot from the knife
297.01142860000004,297.71705860000003,8910,8931,#C C Puts the knife on the cutting board
297.71705860000003,298.43350860000004,8931,8952,#C C Picks the pieces of carrots
298.43350860000004,301.3030486,8952,9038,#C C Puts the pieces of carrot in the container
301.3030486,301.97099860000003,9038,9058,#C C Holds the knife
301.97099860000003,302.4831586,9058,9074,#C C Puts the pieces of carrots together
302.4831586,303.25120860000004,9074,9097,#C C Scoops the pieces of carrot with a knife
303.25120860000004,305.79058860000004,9097,9173,#C C Puts the pieces of carrot in the container
305.79058860000004,307.0403986,9173,9211,#C C Puts the knife on the cutting board
307.0403986,312.21484860000004,9211,9366,#C C Looks at the cabinet
312.21484860000004,314.3375486,9366,9429,#C C Looks at the counter top
