start_timestamp,stop_timestamp,start_frame,stop_frame,narration_text
0.0210286,5.9689186,0,178,#C C adjusts the camera
5.9689186,7.1714286000000005,178,215,#C C walks around the kitchen
7.1714286000000005,8.369198599999999,215,250,#C C opens the rice cooker
8.369198599999999,9.4369386,250,282,#C C takes the pot from the rice cooker
9.4369386,11.155188599999999,282,334,#C C closes the rice cooker
11.155188599999999,12.303608599999999,334,368,#C C puts the pot on the kitchen surface
12.303608599999999,15.2959286,368,458,#C C adjusts the camera
15.2959286,16.8020186,458,503,#C C takes the pot
16.8020186,18.469468600000003,503,553,#C C opens the kitchen cabinet
18.469468600000003,24.893358600000003,553,746,#C C switches on the cereals dispenser
24.893358600000003,25.807128600000002,746,774,#C C drops the switch of the dispenser in the pot
25.807128600000002,27.0069886,774,810,#C C picks the switch from the pot
27.0069886,31.611938600000002,810,948,#C C puts back the switch
31.611938600000002,32.0940686,948,962,#C C switches on the cereals dispenser
32.0940686,36.0268186,962,1080,#C C dispenses rice into the pot
36.0268186,36.8774486,1080,1106,#C C switches off the cereals dispenser
36.8774486,38.7018986,1106,1160,#C C pushes back the cereals dispenser
38.7018986,40.7102886,1160,1221,#C C closes the cabinet door
40.7102886,42.9677486,1221,1288,#C C touches the rice
42.9677486,44.1775186,1288,1325,#C C turns on the tap
44.1775186,51.2470686,1325,1537,#C C washes the rice
51.2470686,52.9251086,1537,1587,#C C turns off the tap
52.9251086,57.663878600000004,1587,1729,#C C pours the water
57.663878600000004,58.3225586,1729,1749,#C C turns on the tap
58.3225586,61.2680786,1749,1837,#C C washes the rice
61.2680786,62.9302186,1837,1887,#C C turns off the tap
62.9302186,65.7479486,1887,1972,#C C puts the pot on the sink
65.7479486,68.4343186,1972,2052,#C C pours some water
68.4343186,71.5587786,2052,2146,#C C puts the pot on the sink
71.5587786,74.4563986,2146,2233,#C C pours some water
74.4563986,78.93286859999999,2233,2367,#C C puts the pot on the sink
78.93286859999999,83.4503086,2367,2503,#C C pours some water
83.4503086,89.2220986,2503,2676,#C C puts the pot on the sink
89.2220986,92.4466386,2676,2773,#C C pours some water
92.4466386,95.1245086,2773,2853,#C C walks around the kitchen
95.1245086,96.45480859999999,2853,2893,#C C opens the rice cooker
96.45480859999999,97.7872386,2893,2933,#C C puts the pot in the rice cooker
97.7872386,98.70144859999999,2933,2960,#C C closes the rice cooker
98.70144859999999,100.1206186,2960,3003,#C C switches on the rice cooker
100.1206186,105.2287286,3003,3156,#C C walks around the kitchen
105.2287286,107.9725086,3156,3239,#C C opens the fridge drawer
107.9725086,109.6974386,3239,3290,#C C closes the inner drawer
109.6974386,113.16562859999999,3290,3394,#C C picks a full cabbage
113.16562859999999,115.1366786,3394,3453,#C C picks another half cabbage
115.1366786,116.6925186,3453,3500,#C C returns the full cabbage
116.6925186,118.7527686,3500,3562,#C C closes the drawer
118.7527686,121.2441386,3562,3637,#C C walks around the kitchen
121.2441386,121.97865859999999,3637,3659,#C C places the cabbage on the kitchen surface
121.97865859999999,123.82639859999999,3659,3714,#C C wipes the kitchen surface with a dishrag
123.82639859999999,130.7974586,3714,3923,#C C removes the cabbage from the polythene bag
130.7974586,132.17930859999998,3923,3965,#C C picks a chopping board
132.17930859999998,135.3222886,3965,4059,#C C places the chopping board on the kitchen surface
135.3222886,136.1333086,4059,4083,#C C turns on the tap
136.1333086,142.7419386,4083,4282,#C C washes the cabbage
142.7419386,143.7006386,4282,4310,#C C turns off the tap
143.7006386,149.7989986,4310,4493,#C C drains water from the cabbage
149.7989986,151.1191586,4493,4533,#C C opens a kitchen cabinet
151.1191586,153.8455286,4533,4615,#C C picks a knife
153.8455286,154.7175086,4615,4641,#C C places the knife on the chopping board
154.7175086,155.3298386,4641,4659,#C C closes the kitchen cabinet
155.3298386,156.5611386,4659,4696,#C C opens a kitchen cabinet
156.5611386,160.8709686,4696,4825,#C C picks a sieve
160.8709686,161.3480486,4825,4840,#C C transfers the sieve to her right hand
161.3480486,161.4680486,4840,4843,#C C moves a polythene paper
161.4680486,162.5768886,4843,4877,#C C places the sieve on the kitchen surface
162.5768886,163.20267859999998,4877,4895,#C C picks the knife
163.20267859999998,169.4609286,4895,5083,#C C cuts the cabbage in half
169.4609286,169.5826586,5083,5087,#C C places the knife on the chopping board
169.5826586,171.2951486,5087,5138,#C C puts one half in the polythene bag
171.2951486,171.74637859999999,5138,5152,#C C picks the knife
171.74637859999999,173.0165286,5152,5190,#C C holds the cabbage
173.0165286,176.5036486,5190,5294,#C C cuts the middle part of the cabbage
176.5036486,178.3431986,5294,5350,#C C throws the piece in the sink
178.3431986,179.7922286,5350,5393,#C C picks a knife
179.7922286,180.6414586,5393,5419,#C C places the knife on the chopping board
180.6414586,181.8530586,5419,5455,#C C places the leave of the cabbage on the cabbage
181.8530586,182.52949859999998,5455,5475,#C C picks the knife
182.52949859999998,186.9163786,5475,5607,#C C chops the cabbage
186.9163786,187.6577686,5607,5629,#C C moves the chopping board
187.6577686,188.2233186,5629,5646,#C C picks the sieve
188.2233186,189.1358286,5646,5673,#C C puts the sieve away
189.1358286,207.5360686,5673,6225,#C C chops the cabbage
207.5360686,209.9740286,6225,6299,#C C turns the cabbage
209.9740286,230.4321786,6299,6912,#C C chops the cabbage
230.4321786,233.7827886,6912,7013,#C C places the leave of the cabbage well on the cabbage
233.7827886,246.2581986,7013,7387,#C C chops the cabbage
246.2581986,249.0875486,7387,7472,#C C places the leave of the cabbage well on the cabbage
249.0875486,275.6558286,7472,8269,#C C chops the cabbage
275.6558286,276.2960886,8269,8288,#C C places the knife on the chopping board
276.2960886,276.59193860000005,8288,8297,#C C takes the cabbage
276.59193860000005,280.8376486,8297,8424,#C C puts the cabbage in the sieve
280.8376486,281.9268986,8424,8457,#C C puts the cabbage together
281.9268986,282.65225860000004,8457,8479,#C C picks the knife
282.65225860000004,283.4304186,8479,8502,#C C wipes the cabbage off the knife
283.4304186,284.5325886,8502,8535,#C C pulls the cabbage together using the knife
284.5325886,285.4420286,8535,8563,#C C scoops the cabbage
285.4420286,286.29855860000004,8563,8588,#C C puts the cabbage in the sieve
