start_timestamp,stop_timestamp,start_frame,stop_frame,narration_text
-0.018960413671875002,2.5443795863281253,-1,76,#C C steps forward.
2.5443795863281253,3.281549586328125,76,98,#C C picks the bread.
3.281549586328125,4.329849586328126,98,129,#C C puts the bread on the bread.
4.329849586328126,5.070579586328126,129,151,#C C picks the bread.
5.070579586328126,7.329689586328126,151,219,#C C steps forward.
7.329689586328126,8.080249586328124,219,242,#C C puts the bread in the microwave.
8.080249586328124,8.795519586328124,242,263,#C C puts the bread in the microwave.
8.795519586328124,11.734829586328125,263,351,#C C closes the microwave.
11.734829586328125,13.598949586328125,351,407,#C C steps forward.
13.598949586328125,15.085209586328125,407,452,#C C moves the containers.
15.085209586328125,15.868069586328124,452,475,#C C moves the plate.
15.868069586328124,16.902419586328126,475,506,#C C picks the packet.
16.902419586328126,18.830669586328128,506,564,#C C puts the packet down.
18.830669586328128,19.492039586328126,564,584,#C C steps forward.
19.492039586328126,20.113779586328125,584,603,#C C moves the packet.
20.113779586328125,20.683359586328127,603,620,#C C opens the cabinet door.
20.683359586328127,22.299159586328127,620,668,#C C looks around.
22.299159586328127,23.166469586328127,668,694,#C C moves the cabinet door.
23.166469586328127,26.168589586328128,694,784,#C C moves the cabinet door.
26.168589586328128,27.749469586328125,784,832,#C C looks around.
27.749469586328125,28.772279586328125,832,863,#C C moves the tumbler.
28.772279586328125,29.956939586328126,863,898,#C C moves the tumblers.
29.956939586328126,31.275749586328125,898,938,#C C lifts the container.
31.275749586328125,32.232319586328124,938,966,#C C picks the container.
32.232319586328124,32.97554958632812,966,989,#C C puts the container on the shelf.
32.97554958632812,34.180299586328125,989,1025,#C C puts the container down.
34.180299586328125,35.72532958632812,1025,1071,#C C opens the container.
35.72532958632812,37.134809586328124,1071,1113,#C C picks the container.
37.134809586328124,38.364019586328126,1113,1150,#C C steps forward.
38.364019586328126,39.98168958632812,1150,1199,#C C scoops #unsure with the spoon.
39.98168958632812,40.65163958632812,1199,1219,#C C puts #unsure in the cup.
40.65163958632812,42.652429586328125,1219,1279,#C C scoops #unsure with the spoon.
42.652429586328125,43.483329586328125,1279,1304,#C C puts #unsure in the cup.
43.483329586328125,44.751149586328125,1304,1342,#C C scoops #unsure with the spoon.
44.751149586328125,45.305949586328126,1342,1359,#C C puts #unsure in the cup.
45.305949586328126,46.00151958632812,1359,1379,#C C puts the spoon in the container.
46.00151958632812,47.046859586328125,1379,1411,#C C closes the lid.
47.046859586328125,47.51261958632812,1411,1425,#C C steps forward.
47.51261958632812,49.42359958632812,1425,1482,#C C puts the container on top of the other container.
49.42359958632812,50.55282958632812,1482,1516,#C C closes the cabinet door.
50.55282958632812,51.253949586328126,1516,1537,#C C steps forward.
51.253949586328126,51.56849958632812,1537,1546,#C C switches on the electric jug.
51.56849958632812,53.56379958632812,1546,1606,#C C steps forward.
53.56379958632812,54.615669586328124,1606,1638,#C C opens the cabinet door.
54.615669586328124,56.39692958632812,1638,1691,#C C picks the plate.
56.39692958632812,57.31141958632812,1691,1719,#C C closes the cabinet door.
57.31141958632812,58.90671958632812,1719,1767,#C C steps forward.
58.90671958632812,59.59282958632812,1767,1787,#C C puts the plate down.
59.59282958632812,60.06613958632812,1787,1801,#C C moves the hand.
60.06613958632812,61.72697958632812,1801,1851,#C C moves the cabinet door.
61.72697958632812,62.384299586328126,1851,1871,#C C steps forward.
62.384299586328126,63.122339586328124,1871,1893,#C C picks the paper.
63.122339586328124,64.06623958632812,1893,1921,#C C opens the paper.
64.06623958632812,64.66613958632813,1921,1939,#C C puts the paper on the chopping board.
64.66613958632813,66.39106958632813,1939,1991,#C C steps forward.
66.39106958632813,66.99275958632812,1991,2009,#C C opens the drawer.
66.99275958632812,67.88138958632813,2009,2036,#C C touches the drawer.
67.88138958632813,69.43946958632813,2036,2083,#C C picks the knife.
69.43946958632813,70.07991958632812,2083,2102,#C C closes the drawer.
70.07991958632812,70.95900958632812,2102,2128,#C C steps forward.
70.95900958632812,71.48312958632812,2128,2144,#C C touches the paper.
71.48312958632812,73.71180958632813,2144,2211,#C C cuts the butter with the knife.
73.71180958632813,73.91966958632813,2211,2217,#C C touches the hand.
73.91966958632813,74.54895958632812,2217,2236,#C C touches the paper.
74.54895958632812,75.18234958632813,2236,2255,#C C puts the butter on the chopping board.
75.18234958632813,75.69503958632812,2255,2270,#C C touches the butter.
75.69503958632812,75.96216958632812,2270,2278,#C C puts the knife on the chopping board.
75.96216958632812,76.50048958632813,2278,2294,#C C picks the paper.
76.50048958632813,77.02858958632812,2294,2310,#C C moves the leg.
77.02858958632812,77.53688958632813,2310,2325,#C C wraps the butter.
77.53688958632813,79.51903958632812,2325,2385,#C C opens the refrigerator.
79.51903958632812,80.73227958632812,2385,2421,#C C puts the butter in the refrigerator.
80.73227958632812,82.94107958632813,2421,2488,#C C closes the refrigerator door.
82.94107958632813,84.89381958632812,2488,2546,#C C steps forward.
84.89381958632812,86.36759958632813,2546,2590,#C C looks around.
86.36759958632813,88.34498958632813,2590,2650,#C C picks the paper.
88.34498958632813,91.20213958632813,2650,2735,#C C picks the container.
91.20213958632813,92.53202958632812,2735,2775,#C C puts the paper on the shelf.
92.53202958632812,93.41518958632813,2775,2802,#C C puts the container on the chopping board.
93.41518958632813,94.29039958632812,2802,2828,#C C opens the lid.
94.29039958632812,94.94399958632812,2828,2848,#C C picks the chocolate.
94.94399958632812,95.56189958632812,2848,2866,#C C puts the chocolate down.
95.56189958632812,97.02544958632812,2866,2910,#C C picks the chocolate.
97.02544958632812,97.70097958632812,2910,2930,#C C puts the chocolate down.
97.70097958632812,98.41107958632813,2930,2952,#C C puts the lid on the container.
98.41107958632813,98.97079958632813,2952,2968,#C C lifts the container.
98.97079958632813,100.08629958632812,2968,3002,#C C closes the lid.
100.08629958632812,101.28562958632813,3002,3038,#C C puts the container on top of the container.
101.28562958632813,101.85537958632813,3038,3055,#C C touches the paper.
101.85537958632813,104.11678958632812,3055,3123,#C C closes the cabinet door.
104.11678958632812,105.52920958632812,3123,3165,#C C opens the cabinet door.
