start_timestamp,stop_timestamp,start_frame,stop_frame,narration_text
0.0210286,18.414378600000003,0,552,#C C make crafts with #unsure
18.414378600000003,20.002798600000002,552,599,#C C tightens the polythene paper
20.002798600000002,34.6717486,599,1040,#C C make crafts with #unsure
34.6717486,36.4154186,1040,1092,#C C tightens the polythene paper
36.4154186,37.0381786,1092,1111,#C C holds the funnel
37.0381786,37.2386586,1111,1117,#C C holds #unsure
37.2386586,46.725438600000004,1117,1401,#C C make crafts with #unsure
46.725438600000004,47.6507286,1401,1429,#C C adds #unsure on the craft
47.6507286,72.4987386,1429,2174,#C C make crafts with #unsure
72.4987386,74.3351986,2174,2229,#C C tightens the polythene paper
74.3351986,80.69556859999999,2229,2420,#C C adds #unsure on the craft
80.69556859999999,86.52822859999999,2420,2595,#C C touches #unsure
86.52822859999999,111.49034859999999,2595,3344,#C C make crafts with #unsure
111.49034859999999,113.27876859999999,3344,3398,#C C tightens the polythene paper
113.27876859999999,116.95095859999999,3398,3508,#C C adds #unsure on the craft
116.95095859999999,152.1374986,3508,4563,#C C make crafts with #unsure
152.1374986,153.2979586,4563,4598,#C C tightens the polythene paper
153.2979586,157.1547986,4598,4714,#C C touches #unsure
157.1547986,165.8340186,4714,4974,#C C make crafts with #unsure
165.8340186,167.4200286,4974,5022,#C C tightens the polythene paper
167.4200286,192.8888986,5022,5786,#C C make crafts with #unsure
192.8888986,193.7721786,5786,5813,#C C touches #unsure
193.7721786,194.7792586,5813,5843,#C C tightens the polythene paper
194.7792586,195.7933086,5843,5873,#C C holds the funnel
195.7933086,197.2746886,5873,5918,#C C tightens the polythene paper
197.2746886,210.4397286,5918,6313,#C C make crafts with #unsure
210.4397286,212.6889086,6313,6380,#C C tightens the polythene paper
212.6889086,216.0218686,6380,6480,#C C make crafts with #unsure
216.0218686,217.8971386,6480,6536,#C C tightens the polythene paper
217.8971386,232.6813186,6536,6980,#C C make crafts with #unsure
232.6813186,236.0093086,6980,7080,#C C tightens the polythene paper
236.0093086,237.3288586,7080,7119,#C C presses the polythene paper
237.3288586,242.8399586,7119,7285,#C C make crafts with #unsure
242.8399586,244.8958586,7285,7346,#C C looks at the crafts
244.8958586,248.2835186,7346,7448,#C C make crafts with #unsure
248.2835186,248.50066859999998,7448,7454,#C C looks at the crafts
248.50066859999998,249.8977386,7454,7496,#C C touches the funnel
249.8977386,252.4814386,7496,7574,#C C make crafts with #unsure
252.4814386,257.1378086,7574,7714,#C C unfolds the polythene paper
257.1378086,257.5009486,7714,7724,#C C drops the polythene paper on he ground
257.5009486,257.6423386,7724,7729,#C C holds the metal bowl
257.6423386,257.7515586,7729,7732,#C C holds the spoon
257.7515586,258.2891286,7732,7748,#C C moves the metal bowl
258.2891286,265.30832860000004,7748,7959,#C C mixes #unsure
265.30832860000004,266.2699686,7959,7987,#C C drops the metal bowl and spoon
266.2699686,268.5556786,7987,8056,#C C picks the polythene paper
268.5556786,270.9921986,8056,8129,#C C picks #unsure with the spoon
270.9921986,273.0596686,8129,8191,#C C places #unsure in the polythene paper
273.0596686,273.38061860000005,8191,8201,#C C drops the spoon in #unsure
273.38061860000005,276.6340286,8201,8298,#C C folds the polythene paper
276.6340286,278.59551860000005,8298,8357,#C C tightens the polythene paper
278.59551860000005,279.08146860000005,8357,8372,#C C presses the funnel
279.08146860000005,280.1597486,8372,8404,#C C touches #unsure
280.1597486,301.30361860000005,8404,9038,#C C make crafts with #unsure
301.30361860000005,303.41344860000004,9038,9102,#C C tightens the polythene paper
303.41344860000004,324.3092886,9102,9729,#C C make crafts with #unsure
324.3092886,325.3632286,9729,9760,#C C tightens the polythene paper
325.3632286,326.2315186,9760,9786,#C C presses the filter
326.2315186,327.4013186,9786,9821,#C C tightens the polythene paper
327.4013186,328.91547860000003,9821,9867,#C C moves her hand
328.91547860000003,349.4928686,9867,10484,#C C make crafts with #unsure
349.4928686,352.72619860000003,10484,10581,#C C tightens the polythene paper
352.72619860000003,371.84193860000005,10581,11155,#C C make crafts with #unsure
371.84193860000005,373.5211186,11155,11205,#C C tightens the polythene paper
373.5211186,391.8041086,11205,11753,#C C make crafts with #unsure
391.8041086,394.9383686,11753,11848,#C C tightens the polythene paper
394.9383686,396.7117086,11848,11901,#C C looks around the table
396.7117086,408.84495860000004,11901,12265,#C C make crafts with #unsure
408.84495860000004,411.6389686,12265,12349,#C C tightens the polythene paper
411.6389686,413.1195586,12349,12393,#C C presses the polythene paper
413.1195586,420.7239886,12393,12621,#C C make crafts with #unsure
420.7239886,420.96044860000006,12621,12628,#C C looks at the table
420.96044860000006,421.82523860000003,12628,12654,#C C looks around the compound
421.82523860000003,422.4010786,12654,12671,#C C exchanges the polythene bag on her hands
422.4010786,423.4188186,12671,12702,#C C looks around the compound
423.4188186,425.14817860000005,12702,12754,#C C adds #unsure on the crafts
425.14817860000005,429.3223886,12754,12879,#C C spreads the polythene paper
429.3223886,429.44230860000005,12879,12883,#C C holds a metal bowl
429.44230860000005,429.9366686,12883,12897,#C C holds the serving spoon
429.9366686,438.43086860000005,12897,13152,#C C mixes the #unsure
438.43086860000005,440.34373860000005,13152,13210,#C C removes extra #unsure from the spoon
440.34373860000005,441.80523860000005,13210,13254,#C C drops the serving spoon on the metal bowl
441.80523860000005,443.7035986,13254,13310,#C C moves a metal bowl
443.7035986,444.66060860000005,13310,13339,#C C holds the serving spoon
444.66060860000005,445.4921186,13339,13364,#C C removes extra #unsure from the spoon
445.4921186,446.27669860000003,13364,13388,#C C places the extra #unsure on the bowl
446.27669860000003,447.26012860000003,13388,13417,#C C removes extra #unsure on the bowl
447.26012860000003,449.3073286,13417,13479,#C C places the extra #unsure on the bowl
449.3073286,450.59178860000003,13479,13517,#C C touches water
450.59178860000003,451.5210286,13517,13545,#C C moves the spoon
451.5210286,452.79434860000003,13545,13583,#C C rotates the metal bowl
452.79434860000003,454.9442786,13583,13648,#C C removes extra #unsure on bowl
454.9442786,456.19410860000005,13648,13685,#C C drops the #unsure in the bowl
456.19410860000005,457.1727986,13685,13715,#C C rinses her finger
457.1727986,459.3095386,13715,13779,#C C removes extra #unsure from her hand
459.3095386,461.98463860000004,13779,13859,#C C moves the spoon
461.98463860000004,464.3220086,13859,13929,#C C picks the polythene paper
464.3220086,465.6973686,13929,13970,#C C mixes #unsure
465.6973686,468.0589086,13970,14041,#C C picks #unsure
468.0589086,470.5178086,14041,14115,#C C places #unsure in the polythene paper
470.5178086,470.8854686,14115,14126,#C C places the spoon in #unsure
470.8854686,472.9052686,14126,14187,#C C moves the metal bowl
472.9052686,476.0752886,14187,14282,#C C folds the polythene paper
476.0752886,476.8271586,14282,14304,#C C tightens the polythene paper
476.8271586,480.94658860000004,14304,14428,#C C looks around the market
480.94658860000004,499.4662286,14428,14983,#C C make crafts with #unsure
499.4662286,501.30465860000004,14983,15039,#C C tightens the polythene paper
501.30465860000004,539.7919386,15039,16193,#C C make crafts with #unsure
539.7919386,542.9813086,16193,16289,#C C tightens the polythene paper
542.9813086,562.7445086,16289,16882,#C C make crafts with #unsure
562.7445086,564.1945186,16882,16925,#C C tightens the polythene paper
564.1945186,565.0058086,16925,16950,#C C presses the funnel
565.0058086,566.7461486,16950,17002,#C C tightens the polythene paper
566.7461486,579.9682686,17002,17398,#C C make crafts with #unsure
579.9682686,584.1443786,17398,17524,#C C touches #unsure
584.1443786,588.0566086,17524,17641,#C C looks at the crafts
588.0566086,609.3331486000001,17641,18279,#C C make crafts with #unsure
609.3331486000001,611.0903986000001,18279,18332,#C C tightens the polythene paper
611.0903986000001,633.5928886,18332,19007,#C C make crafts with #unsure
633.5928886,634.6430186,19007,19039,#C C tightens the polythene paper
634.6430186,638.2465186000001,19039,19147,#C C unfolds the polythene paper
638.2465186000001,639.2057486,19147,19176,#C C looks around the market
639.2057486,644.5157886000001,19176,19335,#C C moves a stone
644.5157886000001,645.0332686,19335,19350,#CC moves the cloth
645.0332686,646.1398986,19350,19384,#C C looks around the market
646.1398986,647.3085886,19384,19419,#C C moves the metal bowl
647.3085886,648.0284486,19419,19440,#C C touches water
648.0284486,648.7845186000001,19440,19463,#C C wipes extra #unsure from the spoon
648.7845186000001,649.1527686000001,19463,19474,#C C drops extra #unsure in the bowl
649.1527686000001,651.0456386,19474,19531,#C C wipes extra #unsure from the spoon
651.0456386,660.7728586000001,19531,19823,#C C mixes #unsure
660.7728586000001,661.9617886,19823,19858,#C C picks the polythene paper
661.9617886,663.0829786,19858,19892,#C C holds the polythene paper
663.0829786,666.5656286,19892,19996,#C C spreads the polythene paper
666.5656286,667.6016586000001,19996,20027,#C C holds the spoon
667.6016586000001,668.1430886,20027,20044,#C C holds the metal bowl with her leg
668.1430886,669.6454586,20044,20089,#C C picks #unsure with the spoon
669.6454586,672.7382286000001,20089,20182,#C C places #unsure in the polythene paper
672.7382286000001,673.3612786,20182,20200,#C C drops the spoon in #unsure
