start_timestamp,stop_timestamp,start_frame,stop_frame,narration_text
0.3546886,3.8370586,10,114,#C C pours the # #unsure in the pan
3.8370586,4.6702086000000005,114,139,#C C presses the button
4.6702086000000005,6.8483486000000005,139,205,#C C puts the sieve down
6.8483486000000005,7.9657386,205,238,#C C picks a spoon
7.9657386,39.167258600000004,238,1174,#C C turns the # #unsure in the pan
39.167258600000004,41.7804886,1174,1253,#C C picks the bottle of oil
41.7804886,43.781558600000004,1253,1313,#C C opens the oil
43.781558600000004,47.5271886,1313,1425,#C C pours the oil
47.5271886,49.2770486,1425,1478,#C C closes the oil
49.2770486,50.8604186,1478,1525,#C C puts aside the bottle of oil
50.8604186,58.8768386,1525,1766,#C C mixes the # #unsure with the oil
58.8768386,65.00718859999999,1766,1950,#C C turns the pan
65.00718859999999,67.9344986,1950,2037,#C C pushes the sieve
67.9344986,71.7696486,2037,2152,#C C picks the scissor
71.7696486,74.7230786,2152,2241,#C C cuts the packet
74.7230786,75.7542086,2241,2272,#C C puts the scissor down
75.7542086,78.8545786,2272,2365,#C C puts the paper in the dust bin
78.8545786,84.2848386,2365,2528,#C C unpacks mushroom
84.2848386,85.8542586,2528,2575,#C C divides the mushroom
85.8542586,88.4613086,2575,2653,#C C packs some mushroom
88.4613086,89.9808286,2653,2699,#C C cuts the mushroom
89.9808286,94.32872859999999,2699,2829,#C C puts aside piece of mushroom
94.32872859999999,96.02718859999999,2829,2880,#C C cuts the mushroom
96.02718859999999,98.7424286,2880,2962,#C C puts the mushroom in the sieve
98.7424286,106.64175859999999,2962,3199,#C C spreads the mushroom in the sieve
106.64175859999999,109.0780686,3199,3272,#C C throws the remaining in the tin
109.0780686,111.66118859999999,3272,3349,#C C opens the tap
111.66118859999999,112.6459486,3349,3379,#C C puts the piece of the mushroom in the sink
112.6459486,115.06242859999999,3379,3451,#C C rinses the hand
115.06242859999999,139.05322859999998,3451,4171,#C C turns the # #unsure in the pan
139.05322859999998,145.1187586,4171,4353,#C C turns the # #unsure in the pan
145.1187586,151.9521786,4353,4558,#C C turns the # #unsure in the pan
151.9521786,156.9520586,4558,4708,#C C turns the # #unsure in the pan
156.9520586,168.7013986,4708,5060,#C C turns the # #unsure in the pan
168.7013986,170.4527086,5060,5113,#C C turns the light on
170.4527086,180.4320486,5113,5412,#C C turns the # #unsure in the pan
180.4320486,182.8982086,5412,5486,#C C turns the # #unsure in the pan
182.8982086,186.66399859999999,5486,5599,#C C turns the # #unsure in the pan
186.66399859999999,189.83277859999998,5599,5694,#C C turns the # #unsure in the pan
189.83277859999998,192.1475386,5694,5764,#C C stops
192.1475386,195.9975786,5764,5879,#C C turns the # #unsure in the pan
195.9975786,202.7469186,5879,6082,#C C stops
202.7469186,208.18878859999998,6082,6245,#C C turns the # #unsure in the pan
208.18878859999998,210.87208859999998,6245,6326,#C C stop
210.87208859999998,215.0827986,6326,6452,#C C turns the # #unsure in the pan
215.0827986,219.5301886,6452,6585,#C C stop
219.5301886,225.91229859999999,6585,6777,#C C turns the # #unsure in the pan
225.91229859999999,228.8112586,6777,6864,#C C turns the # #unsure in the pan
228.8112586,233.0778086,6864,6992,#C C turns the # #unsure in the pan
233.0778086,234.01122859999998,6992,7020,#C C stops
234.01122859999998,236.8606786,7020,7105,#C C opens the bottle of oil
236.8606786,237.8061186,7105,7134,#C C picks the bottle oil
237.8061186,239.2082586,7134,7176,#C C puts the oil down
239.2082586,242.5874486,7176,7277,#C C pours the oil in the pan
242.5874486,252.7099986,7277,7581,#C C turns the # #unsure in the pan
252.7099986,254.1862686,7581,7625,#C C turns the # #unsure in the pan
254.1862686,254.4910286,7625,7634,#C C pours the oil in the pan
254.4910286,255.0735086,7634,7652,#C C turns the # #unsure in the pan
255.0735086,258.3060886,7652,7749,#C C pours the oil in the pan
258.3060886,259.7226086,7749,7791,#C C puts the oil down
259.7226086,261.1445686,7791,7834,#C C closes the bottle of oil
261.1445686,262.0098686,7834,7860,#C C puts the bottle of oil aside
262.0098686,264.6307186,7860,7938,#C C turns the # #unsure in the pan
264.6307186,266.92607860000004,7938,8007,#C C turns the # #unsure in the pan
266.92607860000004,272.2595786,8007,8167,#C C turns the # #unsure in the pan
272.2595786,275.3424486,8167,8260,#C C turns the # #unsure in the pan
275.3424486,277.10013860000004,8260,8312,#C C pours the piece of # #unsure from the sieve
277.10013860000004,278.2001086,8312,8345,#C C removes the piece of # #unsure from the sieve
278.2001086,280.0232786,8345,8400,#C C puts the sieve down
